build_id,axis,tier,verdict,retarget_cm,n_solutions_measured,n_solutions_strict,solve_rate,xml
med_006,1push,med,strict,0.0,2,2,0.0571,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00064/env.xml
med_007,1push,med,strict,0.0,2,2,0.05,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00057/env.xml
med_008,1push,med,strict,0.0,6,6,0.05,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_519/rb_00009/env.xml
med_009,1push,med,retarget,3.0,6,0,0.0522,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00015/env.xml
med_010,1push,med,strict,0.0,6,6,0.0632,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00032/env.xml
med_011,1push,med,retarget,2.5,3,0,0.075,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00026/env.xml
med_012,1push,med,strict,0.0,6,6,0.05,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_522/rb_00004/env.xml
med_013,1push,med,strict,0.0,5,5,0.0526,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00040/env.xml
med_014,1push,med,strict,0.0,5,5,0.0667,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00273/env.xml
med_015,1push,med,strict,0.0,5,5,0.0769,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00176/env.xml
med_016,1push,med,strict,0.0,6,6,0.05,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_507/rb_00000/env.xml
med_017,1push,med,strict,0.0,4,4,0.0533,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00353/env.xml
med_018,1push,med,strict,0.0,2,2,0.0667,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00050/env.xml
med_019,1push,med,strict,0.0,5,5,0.0769,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00037/env.xml
med_020,1push,med,strict,0.0,7,7,0.0519,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00006/env.xml
med_021,1push,med,retarget,2.5,8,0,0.0533,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00049/env.xml
med_022,1push,med,strict,0.0,3,3,0.075,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00019/env.xml
med_023,1push,med,strict,0.0,6,6,0.0857,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00077/env.xml
med_024,1push,med,strict,0.0,6,6,0.0522,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00009/env.xml
med_025,1push,med,strict,0.0,3,3,0.0545,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00014/env.xml
med_026,1push,med,strict,0.0,7,3,0.0778,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00490/env.xml
med_027,1push,med,strict,0.0,6,6,0.1,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00445/env.xml
med_028,1push,med,strict,0.0,6,6,0.0522,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00033/env.xml
med_029,1push,med,strict,0.0,5,5,0.0556,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00191/env.xml
med_030,1push,med,strict,0.0,4,4,0.1,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00423/env.xml
med_031,1push,med,strict,0.0,7,7,0.1,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00072/env.xml
med_032,1push,med,retarget,2.0,6,0,0.0522,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00013/env.xml
med_033,1push,med,strict,0.0,7,4,0.056,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00101/env.xml
med_034,1push,med,strict,0.0,6,6,0.1,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00037/env.xml
med_035,1push,med,strict,0.0,2,2,0.1,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00050/env.xml
med_036,1push,med,strict,0.0,6,6,0.0522,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00019/env.xml
med_037,1push,med,strict,0.0,8,8,0.0571,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00230/env.xml
med_038,1push,med,strict,0.0,2,2,0.1,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00049/env.xml
med_039,1push,med,retarget,1.0,3,0,0.1,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00019/env.xml
med_040,1push,med,retarget,1.5,6,0,0.0522,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_606/rb_00013/env.xml
med_041,1push,med,strict,0.0,6,6,0.0571,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00021/env.xml
med_042,1push,med,retarget,2.0,4,0,0.1143,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00030/env.xml
med_043,1push,med,strict,0.0,8,8,0.1067,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00197/env.xml
med_044,1push,med,strict,0.0,5,5,0.0526,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00270/env.xml
med_045,1push,med,strict,0.0,7,7,0.0583,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00075/env.xml
med_046,1push,med,strict,0.0,8,8,0.1143,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00018/env.xml
med_047,1push,med,strict,0.0,4,2,0.1143,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00031/env.xml
med_048,1push,med,strict,0.0,7,7,0.0538,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_512/rb_00015/env.xml
med_049,1push,med,strict,0.0,7,7,0.0583,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00063/env.xml
med_050,1push,med,strict,0.0,8,8,0.1176,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00157/env.xml
med_051,1push,med,strict,0.0,8,6,0.1231,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_208/rb_00078/env.xml
med_052,1push,med,retarget,3.5,6,0,0.0545,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00045/env.xml
med_053,1push,med,strict,0.0,8,8,0.06,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00166/env.xml
med_054,1push,med,strict,0.0,6,6,0.12,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00043/env.xml
med_055,1push,med,strict,0.0,7,7,0.1273,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_208/rb_00033/env.xml
med_056,1push,med,strict,0.0,7,6,0.056,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00286/env.xml
med_057,1push,med,strict,0.0,8,8,0.06,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00045/env.xml
med_058,1push,med,strict,0.0,8,8,0.1231,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00045/env.xml
med_059,1push,med,strict,0.0,8,8,0.1867,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00155/env.xml
med_060,1push,med,strict,0.0,7,7,0.056,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00013/env.xml
med_061,1push,med,strict,0.0,6,6,0.06,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00025/env.xml
med_062,1push,med,strict,0.0,8,8,0.125,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00053/env.xml
med_063,1push,med,strict,0.0,8,8,0.19,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00067/env.xml
med_064,1push,med,strict,0.0,8,8,0.0563,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00188/env.xml
med_065,1push,med,strict,0.0,8,8,0.0615,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00034/env.xml
med_066,1push,med,retarget,4.5,8,0,0.1375,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00030/env.xml
med_067,1push,med,strict,0.0,8,8,0.2,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00016/env.xml
med_068,1push,med,strict,0.0,6,6,0.0571,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00066/env.xml
med_069,1push,med,strict,0.0,8,7,0.0625,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00027/env.xml
med_070,1push,med,retarget,3.5,8,0,0.1385,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00058/env.xml
med_071,1push,med,strict,0.0,3,3,0.2,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00010/env.xml
med_072,1push,med,strict,0.0,6,6,0.0571,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00434/env.xml
med_073,1push,med,strict,0.0,8,8,0.0643,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00236/env.xml
med_074,1push,med,strict,0.0,8,1,0.15,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_201/rb_00058/env.xml
med_075,1push,med,strict,0.0,8,8,0.2,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00060/env.xml
med_076,1push,med,strict,0.0,6,6,0.0571,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00064/env.xml
med_077,1push,med,strict,0.0,8,8,0.0667,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
med_078,1push,med,strict,0.0,8,8,0.16,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00041/env.xml
med_079,1push,med,strict,0.0,8,8,0.2,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_208/rb_00038/env.xml
med_080,1push,med,strict,0.0,6,6,0.0571,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00070/env.xml
med_081,1push,med,strict,0.0,5,5,0.0667,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00038/env.xml
med_082,1push,med,strict,0.0,8,8,0.1636,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00052/env.xml
med_083,1push,med,strict,0.0,8,8,0.2133,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00049/env.xml
med_084,1push,med,strict,0.0,8,8,0.0593,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00054/env.xml
med_085,1push,med,strict,0.0,7,7,0.0667,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00288/env.xml
med_086,1push,med,strict,0.0,7,7,0.175,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00410/env.xml
med_087,1push,med,strict,0.0,8,8,0.225,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00211/env.xml
med_088,1push,med,retarget,1.5,8,0,0.06,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00033/env.xml
med_089,1push,med,retarget,2.0,7,0,0.0667,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00074/env.xml
med_090,1push,med,strict,0.0,8,8,0.1846,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00274/env.xml
med_091,1push,med,strict,0.0,7,7,0.2333,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00352/env.xml
med_092,1push,med,strict,0.0,6,6,0.06,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00014/env.xml
med_093,1push,med,strict,0.0,8,8,0.0667,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
med_094,1push,med,strict,0.0,8,8,0.1857,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00051/env.xml
med_095,1push,med,strict,0.0,4,4,0.2667,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_201/rb_00010/env.xml
med_096,1push,med,strict,0.0,8,8,0.0606,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00106/env.xml
med_097,1push,med,strict,0.0,7,7,0.0667,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00010/env.xml
med_098,1push,med,strict,0.0,8,8,0.1867,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_201/rb_00054/env.xml
med_099,1push,med,strict,0.0,8,5,0.2889,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00186/env.xml
hard_000,1push,hard,strict,0.0,1,1,0.0063,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00006/env.xml
hard_001,1push,hard,strict,0.0,1,1,0.0074,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
hard_002,1push,hard,strict,0.0,1,1,0.02,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_201/rb_00019/env.xml
hard_003,1push,hard,strict,0.0,1,1,0.025,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00135/env.xml
hard_004,1push,hard,retarget,1.0,1,0,0.0067,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00363/env.xml
hard_005,1push,hard,strict,0.0,1,1,0.0074,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
hard_006,1push,hard,retarget,0.5,2,0,0.0267,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00062/env.xml
hard_007,1push,hard,strict,0.0,3,3,0.04,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00495/env.xml
hard_008,1push,hard,strict,0.0,1,1,0.0069,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00061/env.xml
hard_009,1push,hard,strict,0.0,1,1,0.008,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00264/env.xml
hard_010,1push,hard,retarget,0.5,1,0,0.0333,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00066/env.xml
hard_011,1push,hard,strict,0.0,1,1,0.0069,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00097/env.xml
hard_012,1push,hard,strict,0.0,1,1,0.008,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
hard_013,1push,hard,strict,0.0,1,1,0.0069,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00114/env.xml
hard_014,1push,hard,strict,0.0,1,1,0.0083,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00045/env.xml
hard_015,1push,hard,strict,0.0,1,1,0.0069,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00162/env.xml
hard_016,1push,hard,fail,,1,0,0.0118,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00334/env.xml
hard_017,1push,hard,strict,0.0,1,1,0.0069,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00055/env.xml
hard_018,1push,hard,strict,0.0,1,1,0.0118,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00006/env.xml
hard_019,1push,hard,strict,0.0,1,1,0.0071,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00027/env.xml
hard_020,1push,hard,fail,,1,0,0.0118,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00073/env.xml
hard_021,1push,hard,strict,0.0,1,1,0.0071,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00042/env.xml
hard_022,1push,hard,strict,0.0,2,2,0.0125,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00014/env.xml
hard_023,1push,hard,retarget,5.5,1,0,0.0074,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00110/env.xml
hard_024,1push,hard,strict,0.0,1,1,0.0133,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00013/env.xml
hard_025,1push,hard,strict,0.0,1,1,0.0074,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00008/env.xml
hard_026,1push,hard,strict,0.0,2,2,0.0138,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00077/env.xml
hard_027,1push,hard,strict,0.0,1,1,0.0074,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00071/env.xml
hard_028,1push,hard,strict,0.0,2,2,0.0143,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00026/env.xml
hard_029,1push,hard,strict,0.0,1,1,0.0077,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00249/env.xml
hard_030,1push,hard,strict,0.0,1,1,0.0143,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_201/rb_00029/env.xml
hard_031,1push,hard,strict,0.0,1,1,0.0077,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_516/rb_00006/env.xml
hard_032,1push,hard,strict,0.0,2,2,0.0154,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_520/rb_00014/env.xml
hard_033,1push,hard,strict,0.0,1,1,0.008,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00282/env.xml
hard_034,1push,hard,strict,0.0,2,2,0.016,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00082/env.xml
hard_035,1push,hard,strict,0.0,1,1,0.008,/common/users/dm1487/scratch_namo/real_buildable/pool3/h2_410/rb_00043/env.xml
hard_036,1push,hard,fail,15.0,2,0,0.0174,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00184/env.xml
hard_037,1push,hard,strict,0.0,1,1,0.0087,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_522/rb_00017/env.xml
hard_038,1push,hard,strict,0.0,2,2,0.0174,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00439/env.xml
hard_039,1push,hard,strict,0.0,1,1,0.0091,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00009/env.xml
hard_040,1push,hard,strict,0.0,2,2,0.019,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00058/env.xml
hard_041,1push,hard,strict,0.0,2,2,0.0121,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00460/env.xml
hard_042,1push,hard,retarget,9.0,3,0,0.0194,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00020/env.xml
hard_043,1push,hard,strict,0.0,2,2,0.0121,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00025/env.xml
hard_044,1push,hard,strict,0.0,3,3,0.02,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml
hard_045,1push,hard,strict,0.0,2,2,0.0133,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00006/env.xml
hard_046,1push,hard,strict,0.0,2,2,0.02,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00128/env.xml
hard_047,1push,hard,strict,0.0,2,2,0.0138,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00024/env.xml
hard_048,1push,hard,strict,0.0,2,2,0.02,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00055/env.xml
hard_049,1push,hard,strict,0.0,2,2,0.0138,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00010/env.xml
hard_050,1push,hard,strict,0.0,2,2,0.0211,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00064/env.xml
hard_051,1push,hard,strict,0.0,2,2,0.0143,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00438/env.xml
hard_052,1push,hard,strict,0.0,2,2,0.0222,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00074/env.xml
hard_053,1push,hard,retarget,1.0,2,0,0.0143,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00067/env.xml
hard_054,1push,hard,strict,0.0,3,3,0.0222,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00012/env.xml
hard_055,1push,hard,strict,0.0,2,2,0.0143,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_619/rb_00010/env.xml
hard_056,1push,hard,strict,0.0,2,2,0.0222,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00083/env.xml
hard_057,1push,hard,retarget,11.0,2,0,0.0154,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00070/env.xml
hard_058,1push,hard,strict,0.0,3,3,0.0231,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00054/env.xml
hard_059,1push,hard,strict,0.0,2,2,0.016,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00256/env.xml
hard_060,1push,hard,strict,0.0,3,3,0.0231,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00066/env.xml
hard_061,1push,hard,strict,0.0,2,2,0.016,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00430/env.xml
hard_062,1push,hard,strict,0.0,2,1,0.025,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00036/env.xml
hard_063,1push,hard,strict,0.0,2,2,0.016,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00016/env.xml
hard_064,1push,hard,strict,0.0,3,3,0.0261,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_509/rb_00014/env.xml
hard_065,1push,hard,strict,0.0,2,2,0.016,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_510/rb_00000/env.xml
hard_066,1push,hard,strict,0.0,4,4,0.0276,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00050/env.xml
hard_067,1push,hard,strict,0.0,2,2,0.0167,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00072/env.xml
hard_068,1push,hard,strict,0.0,4,4,0.0276,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00053/env.xml
hard_069,1push,hard,retarget,0.5,2,0,0.0174,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00246/env.xml
hard_070,1push,hard,strict,0.0,4,4,0.0286,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00148/env.xml
hard_071,1push,hard,retarget,5.0,2,0,0.0182,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00000/env.xml
hard_072,1push,hard,strict,0.0,3,3,0.0286,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00041/env.xml
hard_073,1push,hard,strict,0.0,3,3,0.02,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00179/env.xml
hard_074,1push,hard,strict,0.0,4,4,0.0296,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00023/env.xml
hard_075,1push,hard,strict,0.0,2,1,0.0211,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00005/env.xml
hard_076,1push,hard,strict,0.0,4,3,0.0308,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00196/env.xml
hard_077,1push,hard,strict,0.0,3,3,0.0214,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00006/env.xml
hard_078,1push,hard,retarget,5.5,4,0,0.0308,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00009/env.xml
hard_079,1push,hard,strict,0.0,3,3,0.0222,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00282/env.xml
hard_080,1push,hard,strict,0.0,4,4,0.0308,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00007/env.xml
hard_081,1push,hard,strict,0.0,3,3,0.0222,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00067/env.xml
hard_082,1push,hard,strict,0.0,5,5,0.0312,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_302/rb_00027/env.xml
hard_083,1push,hard,strict,0.0,3,3,0.0222,/common/users/dm1487/scratch_namo/real_buildable/pool4/j_515/rb_00010/env.xml
hard_084,1push,hard,strict,0.0,1,1,0.0333,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00147/env.xml
hard_085,1push,hard,strict,0.0,3,3,0.024,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00062/env.xml
hard_086,1push,hard,strict,0.0,5,5,0.0345,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00065/env.xml
hard_087,1push,hard,retarget,0.5,3,0,0.024,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00171/env.xml
hard_088,1push,hard,strict,0.0,4,4,0.0348,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00390/env.xml
hard_089,1push,hard,strict,0.0,3,3,0.024,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00038/env.xml
hard_090,1push,hard,strict,0.0,4,4,0.0364,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00152/env.xml
hard_091,1push,hard,strict,0.0,3,3,0.024,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_602/rb_00008/env.xml
hard_092,1push,hard,strict,0.0,5,5,0.037,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_303/rb_00027/env.xml
hard_093,1push,hard,strict,0.0,4,4,0.025,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00366/env.xml
hard_094,1push,hard,strict,0.0,4,3,0.0381,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_301/rb_00068/env.xml
hard_095,1push,hard,strict,0.0,4,4,0.025,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00089/env.xml
hard_096,1push,hard,strict,0.0,5,4,0.0385,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00021/env.xml
hard_097,1push,hard,fail,14.5,3,0,0.025,/common/users/dm1487/scratch_namo/real_buildable/pool2/med_304/rb_00067/env.xml
hard_098,1push,hard,strict,0.0,2,1,0.04,/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_202/rb_00070/env.xml
hard_099,1push,hard,strict,0.0,3,3,0.025,/common/users/dm1487/scratch_namo/real_buildable/pool4b/j_601/rb_00010/env.xml
